"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
8;"Bombing";"2";"11";"Baghdad, Iraq";"[47]";"Unknown";"Iraqi Civil War";"May";"2016"
8;"Bombing";"1";"8";"Baghdad, Iraq";"[48]";"Unknown";"Iraqi Civil War";"May";"2016"
8;"Shooting";"8";"0";"Helwan, Egypt";"Four gunmen killed eight police officers dressed in plainclothes south of Cairo on Sunday, authorities said.[49]";"IISIL";"Sinai Insurgency";"May";"2016"
8;"Bombing";"1";"5";"Bujumbura, Burundi";"One person was killed and five others injuredin the explosion of a grenade in a bar, in the center of Bujumbura.[41]";"Unknown";"Burundian unrest";"May";"2016"
8;"Suicide bombing";"6 (+1)";"16+";"Abu Ghraib, Iraq";"[50]";"Islamic State";"Iraqi Civil War";"May";"2016"
8;"Bombing";"3";"10";"Madain, Iraq";"[51]";"ISIL (suspected)";"Iraqi Civil War";"May";"2016"
8;"Suicide bombing";"4 (+1)";"17";"Baghdad, Iraq";"[51]";"ISIL (suspected)";"Iraqi Civil War";"May";"2016"
9;"Suicide bombing";"1+ (+2)";"4";"Grozny, Russia";"At least one policeman was killed and four wounded in a terrorist attack in Grozny. A terrorist blew himself up, another was killed by security forces.[52]";"Unknown";"Insurgency in the North Caucasus";"May";"2016"
9;"Shooting";"1";"0";"Baghdad, Iraq";"[53]";"Unknown";"Iraqi Civil War";"May";"2016"
9;"Bombings";"3";"11";"Baghdad, Iraq";"[54]";"Unknown";"Iraqi Civil War";"May";"2016"
9;"Bombing";"2";"7";"Baghdad, Iraq";"[55]";"Unknown";"Iraqi Civil War";"May";"2016"
9;"Bombing";"16+";"54";"Baquba, Iraq";"A car bomb claimed by ISIL exploded in the eastern Iraqi city of Baquba. It killed at least 16 civilians and wounded 54 others outside of a bakery not far from the city center.[56]";"Islamic State";"Iraqi Civil War";"May";"2016"
9;"Shooting";"1";"5+";"Manila, Philippines";"ISIL branch in the Philippines claimed responsibility on Monday for a terror attack against a military position on Basilan Island, killing one soldier and injuring other.[57]";"Islamic State";"";"May";"2016"
9;"Grenade attack";"Unknown";"12";"Karachi, Pakistan";"At least 12 people were injured in a hand grenade attack in Pakistan's southern port city of Karachi on Sunday.[58]";"Unknown";"War in North-West Pakistan";"May";"2016"
9;"Suicide bombing";"2 / 4 (+1)";"unknown";"Mogadishu, Somalia";"A suicide car bomb targeting Mogadishu's traffic police headquarters killed between 2 and 4. Al-Shabaab claims responsibility.[59][60]";"Al Shabab";"War in Somalia";"May";"2016"
9;"Shooting";"3";"1";"Rumonge Province, Burundi";"Three people were killed in a bar in Maramvya, Burambi district of Rumonge province, 70 km south of the Burundian capital Bujumbura. Two of the victims were retired soldiers. Another man was seriously injured in the shooting.[61]";"Unknown";"Burundian unrest";"May";"2016"
9;"Shooting";"1";"1";"Karachi, Pakistan";"A prominent Pakistani anti-militant activist was killed by four armed men, while his friend was injured.[62]";"Taliban";"War in North-West Pakistan";"May";"2016"
10;"Melee attack";"0";"2";"Jerusalem, Israel";"Two elderly women were injured in an stabbing attack in Jerusalem's Armon HaNatziv neighborhood.[63]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"May";"2016"
10;"Melee attack";"1";"0";"Rajshahi, Bangladesh";"Sufi Muslim leader Mohammad Shahidullah was found dead in a suspected attack by militants.[64]";"Unknown Islamists";"Internal conflict in Bangladesh";"May";"2016"
10;"Bombing";"0";"2";"Hizma, West Bank";"Two Israeli soldiers were wounded by an explosive device at the crossing of Hizma near Ramallah in the West Bank.[65]";"Unknown";"Israeli–Palestinian conflict";"May";"2016"
10;"Bombing";"2";"5";"Quetta, Pakistan";"A provincial official says a bomb has exploded in the parking area of a state-run university in southwestern Pakistan, killing two police officers and wounding five people.[66]";"Taliban (suspected)";"War in North-West Pakistan";"May";"2016"
10;"Car bombing";"3";"";"Diyarbakir, Turkey";"May 2016 Diyarbakir bombing: At least three are killed in a car bomb targeting a Turkish police vehicle in Diyarbakir, Turkey.[67]";"PKK";"Kurdish–Turkish conflict (2015–present)";"May";"2016"
10;"Suicide car bombing";"11+";"23";"Nazyan, Afghanistan";"A suicide car bombing in an eastern Afghan region bordering Pakistan killed at least 11 people.[68][69]";"Unknown";"War in Afghanistan";"May";"2016"
10;"Explosive devices";"1";"5";"Donbass region, Ukraine";"One Ukrainian serviceman was killed and three others wounded in action in the Donbass region on 10 May. All the casualties were caused by explosions of explosive devices. Two civilians, employees of a thermal power station, were injured by explosion of a grenade launcher's ammunition that was hidden underground.";"Unknown";"War in Donbass";"May";"2016"
11;"Burning";"5";"Unknown";"Kirkuk, Iraq";"[70]";"ISIL";"Iraqi Civil War";"May";"2016"
11;"Car bombing";"7+";"20";"Baghdad, Iraq";"11 May 2016 Baghdad bombings[71]";"Unknown";"Iraqi Civil War";"May";"2016"
11;"Mortar attack";"2";"3";"Baqubah, Iraq";"[72]";"Unknown";"Iraqi Civil War";"May";"2016"
11;"Bombing";"0";"2";"Baqubah, Iraq";"[73]";"Unknown";"Iraqi Civil War";"May";"2016"
11;"Suicide bombing";"17 (+1)";"31";"Baghdad, Iraq";"11 May 2016 Baghdad bombings[74][75]";"ISIL";"Iraqi Civil War";"May";"2016"
11;"Suicide truck bombing";"64+ (+1)";"87";"Baghdad, Iraq";"11 May 2016 Baghdad bombings[75][76]";"ISIL";"Iraqi Civil War";"May";"2016"
11;"Car bombing";"13+";"Unknown";"Baghdad, Iraq";"11 May 2016 Baghdad bombings[77]";"ISIL";"Iraqi Civil War";"May";"2016"
11;"Suicide car bombing";"13+";"Unknown";"Mukalla, Yemen";"At least 13 soldiers were killed in three attacks on army bases in the southern Yemen city of Mukalla, military sources said.[78] The attacks came hours before Yemen PM Ahmed Obeid bin Daghr was due to arrive in Mukalla for a visit.[79]";"Al-Qaeda (suspected) and Islamic State of Iraq and the Levant";"Yemeni Civil War";"May";"2016"
11;"Shooting";"5";"Unknown";"Mosul, Iraq";"[80]";"Islamic State of Iraq and the Levant";"Iraqi Civil War";"May";"2016"
11;"Suicide bombing";"0 (+1)";"5";"Sulaimanti, Nigeria";"Nigerian army says troops from its 7 Division Garrison, intercepted a Boko Haram terrorist detonating a suicide bomb in Sulaimanti community, in the outskirts of Maiduguri, Borno State.[81]";"Boko Haram";"Boko Haram insurgency";"May";"2016"
11;"Burying";"45";"Unknown";"Nineveh, Iraq";"Islamic State of Iraq and the Levant buried 45 men alive in Qayyarah vicinity in Nineveh Governorate.[82]";"ISIL";"Syrian civil war";"May";"2016"
12;"Suicide bombing";"6+ (+1)";"12+";"Maiduguri, Nigeria";"A suicide bomber who was stopped from entering a government compound killed at least six people, including two police officers, in the northeastern Nigerian city of Maiduguri.[83]";"Boko Haram (suspected)";"Boko Haram insurgency";"May";"2016"
12;"Suicide bombing";"15 (+1)";"12+";"Mukalla, Yemen";"AQAP militants kill at least 13 Yemeni government troops near the city of Mukalla.";"AQAP";"Yemeni Civil War";"May";"2016"
12;"Massacre";"49+";"Unknown";"Zara'a, Syria";"Zara'a massacre: 42 confirmed civilians and seven National Defence Forces militiamen were killed in the militant attack on the Alawite village of Zara'a, Hama Governorate.[84] Around 70 other civilians, including women and children were kidnapped and taken to Al-Rastan.[84][85] On 24 May 2016, the Syrian Red Crescent convinced the militants to hand over 49 victim bodies.[86] They were transported by the Syrian Army to the Homs Military Hospital for identification the next day.[87]";"Al-Nusra Front and Ahrar ash-Sham";"Syrian civil war";"May";"2016"
13;"Suicide bombings";"5 (+2)";"Unknown";"Baghdad, Iraq";"[88]";"Unknown";"Iraqi Civil War";"May";"2016"
13;"Shooting";"16+";"30+";"Balad, Iraq";"Real Madrid Fan Club massacre: At least 16 Real Madrid fans were killed and at least 30 injured after ISIS attacked their clubhouse.[89]";"Islamic State";"Iraqi Civil War";"May";"2016"
13;"Shooting";"11";"0";"Nineveh, Iraq";"[90]";"Islamic State";"Iraqi Civil War";"May";"2016"
13;"Bombing";"1";"4";"al-Latifiya, Iraq";"[91]";"Unknown";"Iraqi Civil War";"May";"2016"
13;"Bombing";"1";"9";"al-Dawra, Iraq";"[92]";"Unknown";"Iraqi Civil War";"May";"2016"
13;"Shooting";"5";"Unknown";"Mosul, Iraq";"[93]";"Islamic State";"Iraqi Civil War";"May";"2016"
13;"Shooting";"1";"1";"al-Latifiyah, Iraq";"[94]";"Unknown";"Iraqi Civil War";"May";"2016"
13;"Shelling";"7";"Unknown";"Aleppo, Syria";"Seven civilians including two children were killed in rebel shelling of government-held western sectors.";"ISIL (suspected)";"Syrian civil war";"May";"2016"
13;"Shooting";"6";"0";"Hakkari province, Turkey";"6 soldiers were killed during clash with PKK fighters near a military base[95]";"PKK";"PKK rebellion";"May";"2016"
13;"Burning";"1";"1";"Mosul, Iraq";"[96]";"ISIL";"Iraqi Civil War";"May";"2016"
14;"Suicide attacks";"5 (2+ attackers killed)";"15";"Amiriya, Iraq";"[97]";"ISIL";"Iraqi Civil War";"May";"2016"
14;"Bombing";"2";"8";"Baghdad, Iraq";"[98]";"Unknown";"Iraqi Civil War";"May";"2016"
14;"Attack";"20 (+6)";"Unknown";"Deir ez-Zor, Syria";"ISIL militants attacked a hospital in the eastern Syrian city of Deir ez-Zor Saturday, killing 20 pro-government fighters.[99]";"ISIL";"Syrian civil war";"May";"2016"
14;"Melee attack";"1";"0";"Bandarban, Bangladesh";"Police in Bangladesh said a 75-year-old Buddhist monk has been hacked to death in the south-eastern district of Bandarban.[100]";"ISIL (suspected)";"Internal conflict in Bangladesh";"May";"2016"
14;"Suicide bombing";"2 (+1)";"12";"Helmand Province, Afghanistan";"At least two people are killed and 12 injured after a suicide bomb attack on a police training center in Helmand Province.[101]";"Taliban (suspected)";"War in Afghanistan";"May";"2016"
14;"Bombing";"2";"7";"Baghdad, Iraq";"[102]";"ISIL";"Iraqi Civil War";"May";"2016"
15;"Shooting";"2 (+4)";"15";"Derbent, Russia";"Militants killed two police in Russia's Dagestan, ISIL claimed responsibility.[103]";"ISIL";"Insurgency in the North Caucasus";"May";"2016"
15;"Suicide bombing";"14+ (+9, maybe more)";"20+";"Taji, Iraq";"2016 Iraq Gas Plant attack: Suicide bomb attacks in a state owned cooking gas plant in Taji north of Baghdad kill at least 14 people.[104][105]";"ISIL";"Iraqi Civil War";"May";"2016"
15;"Attacks";"15+ (attackers maybe killed)";"Unknown (over 29)";"Baghdad, Iraq";"[106]";"ISIL";"Iraqi Civil War";"May";"2016"
15;"Suicide bombing";"47+ (+1)";"60+";"Mukalla, Yemen";"May 2016 Yemen police bombings: A suicide bombing killed at least 47 and injured at least 60 in the southern city of Mukalla. Some sources say 40 were killed.[107][108]";"Islamic State";"Yemeni Civil War";"May";"2016"
15;"Car bombing";"2";"9";"Latifiya, Iraq";"[109]";"Islamic State";"Iraqi Civil War";"May";"2016"
15;"Bombing";"0";"2";"Albu Dshir, Iraq";"[110]";"Islamic State";"Iraqi Civil War";"May";"2016"
15;"Shooting";"1";"Unknown";"Zayona, Iraq";"[111]";"Unknown";"Iraqi Civil War";"May";"2016"
15;"Shelling";"Unknown";"1";"al-Khalediya, Iraq";"[112]";"Islamic State";"Iraqi Civil War";"May";"2016"
16;"Stoning";"21";"Unknown";"Mosul, Iraq";"[113]";"Islamic State";"Iraqi Civil War";"May";"2016"
16;"Rocket attack, mortar attack";"5";"15";"Khalidiya, Iraq";"[114]";"Islamic State";"Iraqi Civil War";"May";"2016"
16;"Shooting";"1 (+6)";"Unknown";"Les Cayes, Haiti";"Assailants attacked a police station in Les Cayes, Sud, Haiti. At least seven people, including a police officer and six assailants were killed in the attack. No group claimed responsibility for the incident.[115]";"Unknown assailant";"";"May";"2016"
17;"Suicide and car bombings, shooting";"101+";"194+";"Baghdad, Iraq";"17 May 2016 Baghdad bombings: A series of eight attacks in Baghdad killed numerous people and wounded more.[116][117][118][119][120]";"Islamic State";"Iraqi Civil War";"May";"2016"
18;"Shooting";"0";"3";"Abi Sayda, Iraq";"[121]";"Unknown";"Iraqi Civil War";"May";"2016"
18;"Bombing";"1";"5";"Baghdad, Iraq";"[122]";"Unknown";"Iraqi Civil War";"May";"2016"
18;"Bombing";"6";"10";"al-Latifiya, Iraq";"[123]";"Unknown";"Iraqi Civil War";"May";"2016"
18;"Bombing";"2";"3";"Arab Jabour, Iraq";"[124]";"Unknown";"Iraqi Civil War";"May";"2016"
18;"Chemical execution";"25";"Unknown";"Mosul, Iraq";"[125]";"Islamic State";"Iraqi Civil War";"May";"2016"
18;"Explosive device";"1";"1";"Pavlopil, Ukraine";"One male civilian was killed and another injured when a tractor they were driving on hit an unidentified explosive device in Pavlopil, Donetsk Oblast. The incident in Pavlopil was the fifth incident of similar kind since the beginning of 2016.[126]";"Donetsk People's Republic (suspected)";"War in Donbass";"May";"2016"
18;"Bombing";"1";"9";"Peshawar, Pakistan";"Twin bombings kill a police officer and wound nine people in Peshawar, Pakistan.[127]";"Taliban (suspected)";"War in North-West Pakistan";"May";"2016"
18;"Ambush";"5";"3";"Aguelhok, Mali";"Five Chadian peacekeepers were killed and three others wounded in attack on convoy. They hit a landmine and then came under sustained gunfire. Ansar Dine claimed the attack.[128]";"Ansar Dine";"Northern Mali conflict";"May";"2016"
19;"Bombing";"0";"1";"Wroclaw, Poland";"A chemistry student put a bomb on a bus. The bus driver led the explosive charge to the bus stop. No one died in the attack.[129]";"Unknown";"";"May";"2016"
19;"Bombing";"0";"3";"al-Refai, Iraq";"A booby-trapped house went off on a force belonging to the Iraqi army in the village of al-Refai in the area of Arab Jabour, south of Baghdad, resulting in the injury of three soldiers.[130]";"Unknown";"Iraqi Civil War";"May";"2016"
19;"Bombing";"2";"5";"Taji, Iraq";"[131]";"Unknown";"Iraqi Civil War";"May";"2016"
19;"Bombing";"1";"1";"al-Aali, Iraq";"[132]";"Unknown";"Iraqi Civil War";"May";"2016"
20;"Bombing";"2";"6";"al-Husseiniya, Iraq";"[133]";"Unknown";"Iraqi Civil War";"May";"2016"
20;"Bombing";"11";"3";"Baghlan-e Jadid, Afghanistan";"Eleven members of a family were killed when their car hit a roadside mine in northern Afghanistan. Five children, two women and four men were killed, and three other children were injured in the explosion.[134]";"Taliban (suspected)";"War in Afghanistan";"May";"2016"
20;"Melee attack";"3";"1";"Mwanza, Tanzania";"Three people were killed at a mosque in north-west Tanzania in what police have described as a \"terrorist-style attack\". More than a dozen attackers carrying machetes and axes attacked. The police made three arrests. The mosque's imam was among the dead.[135]";"Islamic Militants (suspected)";"";"May";"2016"
20;"Multiple attacks";"5 (+3)";"3";"Aleppo, Syria";"Gang groups conducted a heavy aggression with mortars and hell cannons targeting the Sheikh Maqsoud neighborhood on May 20. The attack that targeted civilian areas left 5 civilians including a child dead and 3 others wounded.[136]";"Multiple gangs";"Syrian Civil War";"May";"2016"
20;"Melee attack";"1";"Unknown";"Tarmiya, Iraq";"[137]";"Unknown";"Iraqi Civil War";"May";"2016"
21;"Suicide bombing";"0";"2";"Parwan province, Afghanistan";"A suicide bomber attacks a NATO convoy in Parwan province, wounding two civilians.[138]";"Islamic Militans (suspected)";"War in Afghanistan";"May";"2016"
21;"Shooting";"6";"0";"Uruzgan province, Afghanistan";"Six police members are killed in an insider attack in Uruzgan province.[139]";"Taliban (suspected)";"War in Afghanistan";"May";"2016"
21;"Machete attack";"1";"0";"Kushtia District, Bangladesh";"A homeopathic doctor is hacked to death in Bangladesh. Islamic State of Iraq and Syria claim responsibility.[140][141]";"Islamic State";"Attacks on secularists in Bangladesh";"May";"2016"
21;"Shelling";"0";"1";"Diyala Province, Iraq";"[142]";"Islamic State";"Iraqi Civil War";"May";"2016"
21;"Bombing";"2";"7";"Tarmiya, Iraq";"[143]";"Unknown";"Iraqi Civil War";"May";"2016"
22;"Suicide bombing";"0 (+1)";"2";"Tuz Khurmatu, Iraq";"The driver of a vehicle died when he blew himself up at an al-Hashd al-Shaabi checkpoint in Suliman Bek. Two men working at the checkpoint were injured.[144]";"Unknown";"Iraqi Civil War";"May";"2016"
22;"Bombing";"1";"5";"al-Yusufiyah, Iraq";"One volunteer soldier was killed and five others were wounded in an explosion when on patrol near al-Yusufiyah, south of Baghdad.[145]";"Unknown";"Iraqi Civil War";"May";"2016"
22;"Suicide bombing";"0 (+2)";"0";"al-Sekak, Iraq";"Two members of ISIS wearing explosive belts were killed by the army's 7th brigade and tribal fighters in the al-Sekak area.[146]";"Islamic State";"Iraqi Civil War";"May";"2016"
22;"Car bombing";"6+ (attacker maybe killed)";"15";"Qamishli, Syria";"At least six people were killed and 15 injured in Qamishli. A car bomb reportedly exploded near Kurdish self-defense forces' checkpoint.[147]";"Unknown";"Syrian Civil War";"May";"2016"
22;"Suicide bombing";"12+ (attacker(s) killed)";"Unknown";"Tal Tamr, Syria";"A \"suicide operation\" killed more than a dozen Kurdish security personnel but issued no claim.[148]";"Unknown";"Syrian Civil War";"May";"2016"
22;"Suicide bombing";"8+ (+2)";"20";"Qamishli, Syria";"At least eight people were killed and 20 more injured in a suicide bombing at a restaurant in Qamishli.[149][150]";"Islamic State (suspected)";"Syrian Civil War";"May";"2016"
22;"Shooting";"2";"Unknown";"Karachi, Pakistan";"Two traffic wardens were killed after being gunned down by two men.[151]";"Unknown";"War in North-West Pakistan";"May";"2016"
22;"Shooting";"6";"0";"Manipur, India";"Rebels ambush and kill six Indian paramilitary soldiers in the state of Manipur, near the northeastern border with Myanmar.[152]";"Militant separatists";"Insurgency in Manipur";"May";"2016"
23;"Shooting";"3";"2";"Srinagar, India";"Three policemen are killed in Srinagar, India. Hizbul Mujahideen claims responsibility.[153]";"Hizbul Mujahideen";"Insurgency in Jammu and Kashmir";"May";"2016"
23;"Suicide bombing";"45+";"60+";"Aden, Yemen";"23 May 2016 Yemen bombings:At least 45 army recruits are killed and 60 others injured in a suicide car bomb attack in Aden, Yemen. The Islamic State of Iraq and the Levant group claims responsibility.[154]";"Islamic State";"Yemeni civil war";"May";"2016"
23;"Suicide bombing";"184 (5) [155]";"200";"Jableh and Tartus, Syria";"23 May 2016 Syrian bombings: Nearly 150 people are killed and at least 200 wounded in a series of car bomb and suicide attacks in the Syrian cities of Jableh and Tartus in government-controlled territory that hosts Russian military bases. The Islamic State of Iraq and the Levant claims responsibility.[156]";"Islamic State";"Syrian Civil War";"May";"2016"
24;"Explosive device";"6";"4";"Van Province, Turkey";"At least six Turkish soldiers are killed and four others are wounded in a PKK attack in Turkey's eastern Van Province.[157]";"PKK";"Kurdish–Turkish conflict";"May";"2016"
24;"Shooting, attack";"7";"0";"Donbass region, Ukraine";"Seven Ukrainian servicemen are killed in suspected attacks by pro-Russian rebels[158]";"Donetsk People's Republic (suspected)";"War in Donbass";"May";"2016"
24;"Bombing";"2+";"2+";"Aden, Yemen";"At least 2 killed and at least twi injured in an attack near Sanaa University.[159]";"Islamic State or al-Qaeda (both suspected)";"Yemeni civil war";"May";"2016"
24;"Bombing";"2";"6";"al-Za’faraniya, Iraq";"An IED kills two and injures 6 near a restaurant southeast of Baghdad.[160]";"Unknown";"Iraqi Civil War";"May";"2016"
