"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"4";"Bombing";"11";"12";"Faryab Province, Afghanistan";"A roadside bomb has killed 11 people on their way to a wedding in Faryab.[17]";"Taliban";"War in Afghanistan";"November";"2016"
"4";"Bombing";"1";"2";"Nangarhar Province, Afghanistan";"At least one person was killed and two others injured as a bomb blast struck the vehicle of a district governor in the eastern Nangarhar province.[18]";"Taliban";"War in Afghanistan";"November";"2016"
"4";"Car Bombing";"0";"0";"Near Cairo, Egypt";"An Egyptian judge who tried former president Mohamed Mursi in 2015 survived an assassination attempt on Friday when a parked car exploded as his vehicle drove by, the Interior Ministry said. The target was Judge Ahmed Aboul Fotouh, who presides over a felony court in a district of Cairo. The blast caused no injuries, the ministry said in a statement.[19]";"Islamists";"2013 Egyptian coup d'état";"November";"2016"
"4";"Car bombing";"11";"100+";"Diyarbakir, Turkey";"November 2016 Diyarbakir bombing: Turkish media has reported an explosion in Turkey’s largest mainly Kurdish city of Diyarbakir.[20][21][22]";"Islamic State";"Turkey–ISIL conflict";"November";"2016"
"4";"Bombing";"12";"30";"Faryab Province, Afghanistan";"At least 12 people have lost their lives and 30 others were injured in a bomb attack.[23]";"Taliban";"War in Afghanistan";"November";"2016"
"4";"Shooting";"1";"0";"Arish, Egypt";"A general in the Egyptian Army was shot dead today in Arish in the north of the Sinai Peninsula.[24]";"Islamic State (suspected)";"Sinai insurgency";"November";"2016"
"4";"Bombing";"1";"Unknown";"Helmand province, Afghanistan";"A roadside bomb has killed an Afghan journalist in Helmand province.[25]";"Taliban";"War in Afghanistan";"November";"2016"
"4";"Shooting";"6";"Unknown";"North Nazimabad, Pakistan";"Terrorists struck in the city, killing six people.[26]";"Unknown";"";"November";"2016"
"4";"Bombing";"12";"Unknown";"Hawija, Iraq";"A bomb blast on Friday killed 12 civilians who had fled the jihadist-held Hawijah area in northern Iraq.";"Islamic State";"Iraqi Civil War";"November";"2016"
"4";"Executions";"31";"0";"Ghor Province, Afghanistan";"Islamic State executed 31 civilians in Ghor Province.[27]";"Islamic State";"War in Afghanistan";"November";"2016"
"4";"Shooting";"0 (+1)";"1";"Shopian, India";"One militant was killed and a soldier was injured today in an encounter with security forces in Jammu and Kashmir's Shopian district.[28]";"Unknown";"Kashmir conflict";"November";"2016"
"4";"Shooting";"1";"0";"Waeng District, Thailand";"One men shot dead in Waeng.[29]";"Islamic extremists";"South Thailand insurgency";"November";"2016"
"4";"Shooting";"1";"0";"Rueso District, Thailand";"One men shot dead in Rueso districts.[29]";"Islamic extremists";"South Thailand insurgency";"November";"2016"
"4";"Arson";"0";"0";"Collipulli, Chile";"Three arson attacks were recorded in Collipulli, Araucanía region (Chile). The first occurred in the field of Curaçao, where two forestry trucks, action which also cuts energy eléctrica. El second occurred was burned in San Andrew, where subjects torched and completely destroyed machinery agrícola. Meanwhile, in Chiguaihue were damaged a warehouse and a smaller vehicle.[30]";"Mapuche";"Mapuche conflict";"November";"2016"
"4";"Land mine";"1";"4";"Kidal, Mali";"A French soldier was killed and four others injured after that their truck exploded because of a land mine in the north of Kidal.[31]";"Ansar Dine";"Northern Mali conflict";"November";"2016"
"4";"Land mine";"1";"Unknown";"Mosul, Iraq";"Part of Battle of Mosul (2016) : An Irishman was killed when he detonated a car bomb near the Iraqi city of Mosul[32]";"Islamic State";"Iraqi Civil War";"November";"2016"
"5";"Shooting";"2";"÷0";"Tame, Colombia";"Guerillas of the National Liberation Army (ELN) killed two farmers in the municipality of Tame, located in eastern Colombia, apparently for refusing to pay extortion money.[33]";"ELN";"Colombian Conflict";"November";"2016"
"5";"Bombing";"2";"6";"Sirnak, Turkey";"Explosion in the Kurdish city of Sirnak kills 2 children wounds 6 others.[34]";"PKK";"Kurdish–Turkish conflict";"November";"2016"
"5";"Bombing";"0 (+10)";"0 (+32)";"Kirkuk, Iraq";"32 members of the Islamic state group were either killed or wounded in a blast while preparing a booby-trapped vehicle in western Kirkuk.[35]";"Islamic State";"Iraqi Civil War";"November";"2016"
"5";"Kidnapping";"0";"6";"Ghor Province, Afghanistan";"Islamic State have abducted at least 6 civilians in Ghor province.[27]";"Islamic State";"War in Afghanistan";"November";"2016"
"5";"Shooting";"1";"0";"Kasserine Governorate, Tunisia";"A Tunisian soldier has been killed in his home.[36]";"Islamic State";"ISIL insurgency in Tunisia";"November";"2016"
"5";"Execution";"2";"0";"Timbuktu, Mali";"An Al-Qaeda-linked group has released a video showing the purported execution of two Malians accused of collaborating with French counter-terrorism forces in Mali.[37]";"AQIM";"Northern Mali conflict";"November";"2016"
"5";"Shooting";"5 (+1)";"Unknown";"Kandahar Province, Afghanistan";"Five border policemen including a commander were killed after Taliban militants stormed their check-posts.[38]";"Taliban";"War in Afghanistan";"November";"2016"
"5";"Shooting";"0";"0 (+1)";"Atatürk Airport, Turkey";"Two assailants try to make a mass shooting in the Atatürk Airport but they were arrested by the police.[39]";"Jihadists (suspected)";"";"November";"2016"
"5";"Shooting";"7 (+Unknown)";"Unknown (+Unknown)";"Borno State, Nigeria";"An army officer and six soldiers were killed by Boko Haram militants in a gun battle.[40]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"5";"Suicide car bombing";"2 (+1)";"5";"Mogadishu, Somalia";"In Somalia, two soldiers of the National Army were killed and five injured by the explosion of a car bomb, near the Parliament building in Mogadishu.[41]";"Al-Shabaab";"War in Somalia";"November";"2016"
"6";"Kidnapping";"0";"1 kidnapped";"Kabul, Afghanistan";"An Australian was kidnapped in Kabul.[42]";"Taliban";"War in Afghanistan";"November";"2016"
"6";"Bombing";"1";"1";"Afghanistan";"One die and another were injured in bombing attack.[43]";"Taliban";"War in Afghanistan";"November";"2016"
"6";"Bombing";"1";"0";"Helmand Province, Afghanistan";"A bomb killed a journalist in Helmand Province.[44]";"Taliban or Islamic State";"War in Afghanistan";"November";"2016"
"6";"Stabbing";"1";"3 (+1)";"Dhaka, Bangladesh";"One security staff was killed and three other were injured at the Hazrat Shahjalal International Airport when a person in a cleaner’s uniform attacked them with a knife.[45]";"Lone Wolf";"Internal conflict in Bangladesh";"November";"2016"
"6";"Suicide bombings";"25 (+Unknown)";"Several";"Tikrit and Samarra, Iraq";"Suicide bombers have used explosives-laden ambulances to kill at least 21 people and wound many others in the Iraqi cities of Tikrit and Samarra.[46][47]";"Islamic State";"Iraqi Civil War";"November";"2016"
"6";"Assassination";"1";"0";"Mulazi, Pakistan";"A former head of a local aman committee was found murdered.[48]";"Lashkar-e-Jhangvi (suspected)";"Sectarianism in Pakistan";"November";"2016"
"6";"Shooting, kidnapping";"1";"1 kidnapped";"Near Tawi-Tawi, Philippines";"Abu Sayyaf killed a German tourist and kidnapped another.[49]";"Abu Sayyaf";"Moro conflict";"November";"2016"
"6";"Shooting";"7";"Unknown";"El-Baraf Somalia";"Seven African Union Mission to Somalia were killed in a terrorist attack.[50]";"Al-Shabaab";"War in Somalia";"November";"2016"
"6";"Shooting";"1 (+5)";"Unknown";"Lake Chad, Chad";"A soldier was killed in a fierce encounter between the army and Boko Haram.85 captives were set free.[51]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"6";"Land mine, shooting";"1";"7";"Douentza, Mali";"A convoy of MINUSMA was attacked in the center of the country, about 25 kilometers north of the town of Douentza. The convoy hit a mine or an IED and the assailants are then out of hiding by opening fire. One peacekeeper died, seven others were wounded.[52]";"Ansar Dine";"Northern Mali conflict";"November";"2016"
"6";"Shooting";"3";"0";"Gourma, Mali";"A Togolese peacekeeper was killed along with two civilians when the convoy was attacked in Gourma[53]";"AQIM";"Northern Mali conflict";"November";"2016"
"6";"Shooting";"1";"Unknown";"Gourma-Rharous Cercle, Mali";"Militants attack a military base,killing a Togolese.[54]";"AQIM";"Northern Mali conflict";"November";"2016"
"6";"Shooting, kidnapping";"0";"1 kidnapped";"Banamba, Mali";"Militants raided in a prison and freeing 21 prisoners. They also kidnapped a guard.[55]";"Ansar Dine";"Northern Mali conflict";"November";"2016"
"6-7";"Kidnapping";"0";"4+ kidnapped";"Rafah and Al-Arish, Egypt";"More than 4 civilians have been kidnapped by IS-affiliated militants.[56]";"Islamic State";"Sinai insurgency";"November";"2016"
"7";"Shooting";"13";"10";"Juba, South Sudan";"A gunman opened fire on a group of football fans in South Sudan's capital, Juba. At least 13 football fans were killed and a dozen injured.[57]";"SPLA (suspected)";"South Sudanese Civil War";"November";"2016"
"8";"";"1";"3";"Zabul Province, Afghanistan";"Insurgents kills at least one soldier and another three were injured.[58]";"";"War in Afghanistan";"November";"2016"
"8";"Executions";"300+";"Unknown";"Mosul, Iraq";"Hamam al-Alil massacre: Islamic State killed at least 300 civilians in retaliation against individuals that refused to fight for ISIL.";"Islamic State";"Iraqi Civil War";"November";"2016"
"8";"Shooting";"30";"0";"Maru, Nigeria";"Gunmen have killed more than 30 gold miners in a remote area of northern Nigeria.[59]";"Boko Haram (suspected)";"Boko Haram insurgency";"November";"2016"
"8";"Shooting";"5";"3";"Banibagou, Niger";"At least five Nigerien soldiers were killed and three others injured in a terrorist attack.[60]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"8";"Shooting, bombing, arson";"2";"3";"Far North Region, Cameroon";"Two civilians were killed, three soldiers injured and 100 houses were set on fire when Boko Haram fighters raided a village.[61]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"8";"Suicide bombings";"4 (+2)";"6";"Maiduguri, Nigeria";"4 people have died and 6 others injured after 2 suicide bombers exploded improvised explosive device.[62]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"9";"Bombing";"7";"Unknown";"Kandahar Province, Afghanistan";"At least seven civilians were killed in an explosion in Kandahar Province.[63]";"Taliban";"War in Afghanistan";"November";"2016"
"9";"Shooting";"4";"2";"Van, Turkey";"At least four people (three local guards and one civilian) have been killed and two others were injured on Wednesday in an attack allegedly carried out by the Kurdistan Workers' Party (PKK) in the Turkish town of Baskale in the province of Van (southeast).[64]";"PKK (suspected)";"Kurdish–Turkish conflict";"November";"2016"
"10";"Bombing";"0";"1";"Athens, Greece";"A policeman, who had been on guard outside the embassy, was wounded when unknown assailants threw a hand grenade on the French embassy building.[65]";"Conspiracy of Fire Nuclei";"";"November";"2016"
"10";"Suicide car bombing";"6 (+1)";"119";"Mazar-i-Sharif, Afghanistan";"German consulate in Mazar-i-Sharif attack: A truck bomb exploded outside the German consulate in Mazar-i-Sharif killing at least 4 people and injuring dozens more. The Taliban claimed responsibility.";"Taliban";"War in Afghanistan";"November";"2016"
"10";"Executions";"39";"Unknown";"Mosul and Hawija, Iraq";"Islamic State electrocuted 30 civilians to death, executed three suicide bombers, and shot dead a family of six.[66][67][68]";"Islamic State";"Iraqi Civil War";"November";"2016"
"11";"Executions";"113";"0";"Mosul, Iraq";"Islamic State has executed 40 civilians in Mosul. Islamic State has also announced it has beheaded six of its own fighters for deserting the battlefield. The Islamic State shot dead 40 civilians before crucifying them for \"treason\", and killed 20 more for \"leaking information\". They also shot dead a man for using a mobile phone, and hanged six civilians for \"keeping hidden SIM cards\".[69][70]";"Islamic State";"Iraqi Civil War";"November";"2016"
"11";"Kidnapping";"0";"6 kidnapped";"Basilan, Philippines";"Abu Sayyaf hijacked a Vietnamese cargo ship and abducted six crew.[71]";"Abu Sayyaf";"Moro conflict";"November";"2016"
"11";"Bombing";"1";"0";"Mardin, Turkey";"A district governor has died after a bomb attack on his office in the southeast of Turkey and police have detained 30 people in the investigation, security sources said on Friday. The YPS, a youth wing of the outlawed Kurdistan Workers Party (PKK), claimed responsibility for Thursday's attack in Mardin.[72]";"YPS";"Kurdish–Turkish conflict";"November";"2016"
"11";"Suicide bombings";"2 (+3)";"Dozens";"Maiduguri, Nigeria";"Two persons were killed today in an early morning bomb blast in the Umulari area of Maiduguri.[73]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"11";"Bombing";"0";"0";"Gothenburg, Sweden";"A bomb exploded outside the left-wing Syndikaliskt Forum Kafe. No one was injured. Three neo-Nazis were arrested of the blast in February 2017. Another bomb exploded outside a Gothenburg refugee center in January 2017.[74][75]";"Nordic Resistance Movement";"";"November";"2016"
"11-12";"Shooting";"0";"2";"Gao, Mali";"One of the positions of the Malian army was targeted by terrorists on motorcycle. Two soldiers were injured.[76]";"Al-Mourabitoun";"Northern Mali conflict";"November";"2016"
"12";"Suicide bombing";"5 (+1)";"16";"Bagram, Afghanistan";"2016 Bagram Airfield bombing: A suicide bomber exploded outside the American air base in Bagram killing at least four person and injuring dozens more.[77]";"Taliban";"War in Afghanistan";"November";"2016"
"12";"Shooting, bombing";"22";"Unknown";"Aleppo and Raqqa, Syria";"At least 15 fighters from the Syrian Democratic Forces, were killed on Saturday in two Islamic State attacks in Aleppo and Raqqa in Syria.Another seven SDF fighters were killed during combats in the Khenez area, north of Raqqa, where IS jihadists launched a counter-attack after losing territory.[78]";"Islamic State";"Syrian Civil War";"November";"2016"
"12";"Suicide bombing";"55 (+1)";"102+";"Khuzdar, Pakistan";"2016 Khuzdar bombing: At least 55 people including women and children have been killed and above 100 injured when a suicide bomber went off in the crowded Shah Noorani Shrine in Hub town, Lasbela District, Balochistan, Pakistan.[79][80][81][82]";"Islamic State";"";"November";"2016"
"12";"Executions";"60";"0";"Mosul, Iraq";"Islamic State executed 60 civilians.[83]";"Islamic State";"Iraqi Civil War";"November";"2016"
"13";"Shooting";"1";"2";"Gao, Mali";"Militants attacked a military checkpoint,killing one soldier and injuring other two.[84]";"AQIM";"Northern Mali conflict";"November";"2016"
"13";"Bombing";"1";"3 (+1)";"Samarinda, Indonesia";"2016 Samarinda church bombing: Indonesian police say an explosion outside a church on Borneo has wounded four children. Indonesian police said that one of four young children injured has died.[85][86]";"Islamic State";"";"November";"2016"
"13";"Shooting";"2";"0";"Djibo, Burkina Faso";"Two people were killed in two attacks in Djibo.[87]";"AQIM (suspetced)";"Insurgency in the Maghreb";"November";"2016"
"14";"Suicide bombings";"6+ (+3)";"Unknown";"Karbala, Iraq";"Three suicide bombers detonated their explosives inside the 'Ayn Al-Tamr area of Karbala City on Monday, killing as many as six people.[88]";"Islamic State";"Iraqi Civil War";"November";"2016"
"14";"Suicide bombing";"8 (+1)";"6";"Baghdad, Iraq";"An Islamic State suicide bomber killed 8 people in Baghdad. 6 people were injured in the attack.[89]";"Islamic State";"Iraqi Civil War";"November";"2016"
"14";"Arson";"0";"0";"La Araucanía, Chile";"Four trucks were burned by Mapuche militants in southern Chile, seven kilometers from the route linking the city of Temuco with Labranza.[90]";"Mapuche";"Mapuche conflict";"November";"2016"
"14";"Car Bombing";"0";"2";"Pattani, Thailand";"A car bomb explosion in Thailand's insurgency-plagued south left two villages chiefs injuries.[91]";"Islamist";"South Thailand Insurgency";"November";"2016"
"14";"Car bombings";"8+";"20";"Fallujah, Iraq";"Two car bombings killed 8 people in Falluja. 20 people were injured.[92]";"Islamic State";"Iraqi Civil War";"November";"2016"
"15";"Shooting";"1";"0";"Yala, Thailand";"Police officer was killed in an ambush while returning home in Muang district on Tuesday night, police said.[93]";"Islamist";"South Thailand Insurgency";"November";"2016"
"15";"Executions";"21";"0";"Mosul, Iraq";"Islamic State has summarily killed 21 civilians in Mosul it accused of collaborating with U.S.-backed security forces.[94]";"Islamic State";"Iraqi Civil War";"November";"2016"
"16";"Attack";"4";"0";"Pachir Aw Agam District, Afghanistan";"Islamic State kills at least 4 civilian in Pachir Aw Agam District.[95]";"Islamic State";"War in Afghanistan";"November";"2016"
"16";"Suicide bombing";"7 (+1)";"15";"Kabul, Afghanistan";"A suicide bomber blew himself up in a convoy with members of the Afghan National Security Forces, near the Defence ministry. At least seven people were killed and fifteen others were injured.[96][97][98]";"Islamic State";"War in Afghanistan";"November";"2016"
"16";"Shooting";"1";"8";"Borno, Nigeria";"One other soldier died and eight others were injured in the Boko Haram ambush that led to the death of B.U. Umar, a lieutenant colonel.[99]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"16";"Roadside bombing";"0";"17";"Cúcuta, Colombia";"A bomb at the side of the road was detonated in the city of Cúcuta, (border with Venezuela), wounded 17 anti-riot police.[100]";"ELN (suspected)";"Colombian Conflict";"November";"2016"
"17";"Car Bombing";"0";"5";"Pattani, Thailand";"A car bomb in Thailand’s Muslim majority south has injured five people—the second incident overnight to rock a region plagued by an ethno-religious insurgency against the Thai central State.[101]";"Islamists";"South Thailand Insurgency";"November";"2016"
"17";"Shooting";"8";"Unknown";"Farah Province, Afghanistan";"An Afghan official says a Taliban attack in the country's western Farah province has killed at least eight police officers.[102]";"Taliban";"War in Afghanistan";"November";"2016"
"17";"Bombing";"25";"Unknown";"Azaz, Syria";"A bombing killed 25 people in Azaz.[103]";"Islamic State";"Syrian Civil War";"November";"2016"
"18";"Shooting";"4 (+12)";"9";"Jolo, Philippines";"4 soldiers were killed by Abu Sayyaf militants. 12 militants were also killed.[104]";"Abu Sayyaf";"Civil conflict in the Philippines";"November";"2016"
"18";"Car bombing";"40";"60";"Amiriyah Fallujah, Iraq";"At least 40 people were killed and more than 60 wounded after a suicide car bomb attack targeted a police officer's wedding in Amiriyat al-Fallujah in Iraq.[105][106]";"Islamic State";"Iraqi Civil War";"November";"2016"
"18";"Shooting";"12";"0";"Mosul, Iraq";"Islamic State killed seven Sunni tribal fighters who support the Iraqi government and five policemen on Saturday in a town south of Mosul.[107]";"Islamic State";"Iraqi Civil War";"November";"2016"
"18";"Suicide bombings";"6 (+4)";"Dozens";"Maiduguri, Nigeria";"Boko Haram suicide bombers caused the death of six persons, injuring many more in multiple bomb blasts.[108]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"19";"Shooting";"3";"3";"Tinsukia, India";"Three soldiers were shot dead in an ambush by suspected separatist terrorists in Assam. Three others were wounded.[109]";"ULFA and NSCN";"Assam conflict";"November";"2016"
"19";"Ambush";"4";"1+";"Quetta, Pakistan";"At least four FC and police personnel were killed and a civilian was injured in an ambush on Fatima Jinnah Road on Saturday.[110]";"Unknown";"";"November";"2016"
"19";"Execution";"1";"0";"Arish, Egypt";"ISIS-affiliated extremist group in Egypt – has released images purporting to show the execution of a 100-year-old man.[111]";"Islamic State";"Sinai insurgency";"November";"2016"
"19";"Executions";"2";"0";"Al-Arish, Egypt";"Islamic State (IS)-affiliated militant group “Sinai Province” published photos that allegedly depict the beheading of two elderly men.[112]";"Islamic State";"Sinai insurgency";"November";"2016"
"19";"Bombing";"1";"1";"Cairo, Egypt";"One child was killed and another was injured on Saturday when an improvised explosive device detonated in an apartment in Cairo’s Manshiyet Nasser district.[113]";"Islamic State";"Insurgency in Egypt";"November";"2016"
"19";"Ambush";"5";"Unknown";"Saladin, Iraq";"Five members of the Shia Hashd al-Shaabi militia were killed in a Daesh ambush Saturday in northern Iraq, according to a military officer.[114]";"Islamic State";"Iraqi Civil War";"November";"2016"
"19";"Landmine";"3";"0";"Kismayo, Somalia";"An explosive device detonated targeting an Ethiopian African Union Mission in Somaliaconvoy near Kismayo, Lower Juba, Somalia. At least three soldiers were killed in the blast. Al-Shabaab claimed responsibility for the incident.[115]";"Al-Shabaab";"War in Somalia (2009–present)";"November";"2016"
"19";"Shooting";"0";"2";"Philippines";"Two policemen, including a deputy city police chief, were hurt in a gun attack in Basilan early Sunday.[116]";"Islamist (suspected)";"Moro conflict";"November";"2016"
"20";"Shooting";"0 (+1)";"1";"Diyarbakir Province, Turkey";"A police officer was wounded in a terrorist PKK attack on a police unit in the southeastern Diyarbakir Province.[117]";"PKK";"Kurdish–Turkish conflict";"November";"2016"
"20";"Bombing";"1";"2";"al-Bab, Syria";"A Turkish soldier was killed and two others wounded in a bomb attack by Islamic State militants near the northern Syrian city of al-Bab.[118]";"Islamic State";"Syrian Civil War";"November";"2016"
"20";"Rocket Attack";"12";"30";"Allepo, Syria";"Syrian rebels fire rockets at a school in Western Allepo in retaliation for the civilians killed in East Allepo by the government forces. At least a dozen people, including seven children, were killed and thirty others were injured.[119]";"FSA";"Syrian Civil War";"November";"2016"
"20";"Sabotage";"150";"150+";"Pukhrayan, India";"Pukhrayan train derailment: On the 20 November,a train in Pukhrayan was sabotaged. 150 civilians were killed. The Indian government has accused the ISI.[120]";"ISI (accused)";"";"November";"2016"
"20";"Melee attack";"0";"1";"Amsterdam, Netherlands";"An 80-year old muezzin gets beaten by a salafist extremist over a struggle because of ideological differences. The salafist extremist reportedly fled to Morocco after the incident.[121]";"Salafist extremist";"Wave of Terror in Europe";"November";"2016"
"21";"Bombing";"1";"0";"Kabul, Afghanistan";"A bomb killed at least one in Kabul.[122]";"";"War in Afghanistan";"November";"2016"
"21";"Suicide bombing";"30 (+1)";"35";"Kabul, Afghanistan";"November 2016 Kabul suicide bombing: At least 30 people have been killed and another 35 were injured in a suicide bombing at a Kabul mosque.[123][124][125]";"Islamic State";"War in Afghanistan";"November";"2016"
"21";"Attack";"6";"20";"Baghdad, Iraq";"At least six people, including a soldier were killed and 20 others were injured in a spate of attacks across Baghdad on Sunday. Iraqi Lt. Hatim al-Jabouri told Anadolu Agency a bomb attack in southeast Baghdad targeted a patrol vehicle, killing a soldier and injuring four others. In another attack in a central neighborhood in Baghdad, three civilians were killed and seven others were injured, al-Jabouri said. In a bomb attack close to a market area in Yusufiyye town in Baghdad, two people were killed and nine others were injured. There was no claim of responsibility for Wednesday’s violence, but the Iraqi authorities typically blame such attacks on the Daesh terrorist group.[126]";"Islamic State";"Iraqi Civil War";"November";"2016"
"21";"Car bombing";"3";"20";"Benghazi, Libya";"A car bomb killed 3 children and 20 others people were injured. The attack occurred in Benghazi.[127]";"Separatists (suspected)";"Libyan Civil War";"November";"2016"
"22";"Attack";"6 (+1)";"Unknown";"Digina and Kolofata, Cameroon";"Six soldiers were killed in an attack on a military base, while the surrounding houses were burned. On the other hand, a woman with explosives tried to enter an army post next to the Kolofata camp on Monday, but was shot down.[128]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"22";"Bombing";"1";"3";"Chaman, Pakistan";"A bomb killed one and another 3 were wounded. The attack occurred in Chaman.[129]";"Unknown";"";"November";"2016"
"22";"Bombing";"3";"5";"Peshawar, Pakistan";"A bomb killed 3 officers and another 5 were wounded. The attack occurred in Peshawar.[130]";"Unknown";"";"November";"2016"
"22-23";"Arson";"0";"180+";"Haifa District, Israel";"November 2016 Israel wildfires: 50,000 people were evacuated from the city of Haifa, and surrounding towns, after \"political arsonists\" set fires in forests and wild habitats surrounding urban areas. At least 130 people have been admitted to the hospital.[131]";"Palestinian nationalists (suspected)";"Israeli-Palestinian conflict";"November";"2016"
"23";"Shooting";"1";"0";"Aden, Yemen";"A member of Islamic State killed a colonel.[132]";"Islamic State";"Yemeni Civil War";"November";"2016"
"23";"Shooting";"4";"0";"Port Harcourt, Nigeria";"Insurgents killed four security forces in Port Harcourt.[133]";"Niger Delta Avengers (suspected)";"Niger Delta conflict";"November";"2016"
"23";"Suicide bombing";"2 (+1)";"Unknown";"Maiduguri, Nigeria";"At least two persons were killed in a suicide bomb attack in Maiduguri.[134]";"Boko Haram";"Boko Haram insurgency";"November";"2016"
"23";"Shelling";"6";"30";"Hayy al-Samah, Iraq";"Islamic State killed at least 6 civilians and another 30 were injured.[135]";"Islamic State";"Iraqi Civil War";"November";"2016"
"24";"Shooting";"1";"0";"Songkhla, Thailand";"A security guard at Khuan Ran School in Sabayoi district was shot dead by motorcycle gunmen on Thursday morning.[136]";"Islamic extremists";"South Thailand insurgency";"November";"2016"
"24";"Unknown";"3";"7";"al-Bab, Syria";"3 Turkish soldiers were killed and 7 others wounded in an attack by Islamic State militants near the northern Syrian city of al-Bab.[137]";"Islamic State";"Syrian Civil War";"November";"2016"
"24";"Bombing";"1";"0";"Ayn Issa, Syria";"A U.S. service member was killed by an improvised explosive device in northern Syria.[138]";"Islamic State";"Syrian Civil War";"November";"2016"
"24";"Car bombing";"2+";"21+";"Adana, Turkey";"A car bomb blew up near the governor's office in the city of Adana. At least two people were killed and twenty others injured.[139]";"PKK (suspected)";"Kurdish–Turkish conflict";"November";"2016"
