"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
20;"Bombing";"2";"9";"Yusufiyah, Iraq";"A roadside bomb planted near the mosque in Yousifiya went off as worshippers were leaving Friday prayers, killing two civilians and wounding nine. No group claimed responsibility but Islamic State is suspected.[30]";"Islamic State (suspected)";"Iraqi Civil War";"November";"2015"
20;"Suicide bombing";"7";"28";"Yusufiyah, Iraq";"A suicide bomber later detonated his explosives-packed vest, killing seven and wounding 28 others. No group claimed responsibility but Islamic State is suspected.[30]";"Islamic State (suspected)";"Iraqi Civil War";"November";"2015"
21;"Suicide bombing";"4 (+4)";"10+";"Fotokol, Cameroon";"A suicide bomber detonated himself in a suburb of the Cameroonian town of Fotokol near the border with Nigeria, killing four people. Several minutes after another three suicide bombers detonate themselves but did not kill anyone. Around ten people were injured. Boko Haram is suspected.[31]";"Boko Haram (suspected)";"Boko Haram insurgency";"November";"2015"
21;"Melee attack";"0";"4";"Kiryat Gat, Israel";"Palestinian illegal worker stabs four civilians, including a 13-year-old teen, in the southern Israeli city of Kiryat Gat and caught hours later.[32]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
21;"Arson";"0";"0";"Maasim, Philippines";"Three rebels suspected to be from the Front 73 guerrilla unit of the New People's Army attacked a compound of a pineapple plantation owned by Dole Philippines and burned a tractor, a bulldozer and a 'Saddam' truck of the company by using siphoned fuel from one of the vehicles. It was initially reported that three company guards were hurt in the incident but it was later said that no one was hurt.[33]";"New People's Army (suspected)";"CPP-NPA-NDF rebellion";"November";"2015"
22;"Suicide bombing";"8";"7";"Maiduguri, Nigeria";"A female suicide bomber, disguised as an IDP detonated her explosives on a group of interally displaced civilians, mostly women and children who were seeking shelter from Boko Haram in a security checkpoint in the outskirts of Maiduguri. The blast killed eight and another seven were wounded. The attack was attributed to Boko Haram.[34]";"Boko Haram";"Islamist insurgency in West Africa";"November";"2015"
22;"Melee attack";"1 (+1)";"0";"Gush Etzion Junction, West Bank";"Isam Thwabteh stabbed and killed a woman in Gush Etzion Junction in the West Bank. He was shot dead by the IDF.[35]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
23;"Melee attack";"0 (+1)";"2 (+1)";"Jerusalem, Israel";"Two Palestinian teens stabbed a man near an outdoor market in central Jerusalem. Another man was wounded while trying to stop the attackers. The two Palestinians, aged 16 and 14, were shot by Police. One of them was killed and the other was wounded seriously.[36]";"Two Palestinian teens";"Israeli–Palestinian conflict";"November";"2015"
23;"Melee attack";"1 (+1)";"2";"Route 443, West Bank";"A Palestinian attacker stabbed two young people at a central gas station near Route 443, West Bank. One man was pronounced dead by paramedics minutes after the attack, another woman was wounded and another man was accidentally wounded by gunshots fired by the Police while neutralizing the attacker.[37]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
24;"Suicide bombing";"12 (+1)";"17";"Tunis, Tunisia";"A bomb exploded on a bus packed with Tunisian presidential guards in the capital Tunis on Tuesday, killing at least 12 people in an attack one source said was probably the work of a suicide bomber.[38]";"Islamic State[39]";"ISIL insurgency in Tunisia";"November";"2015"
24;"Car bomb";"5";"0";"Tripoli, Libya";"A car bomb kills five guards at a checkpoint east of the Libyan capital, Tripoli.";"unknown";"Libyan Civil War";"November";"2015"
24;"Suicide bombing, car bombing, shooting";"7";"12";"al-Arish, Egypt";"November 2015 Sinai attack: A day after the second round of parliamentary elections closes, militants attack a hotel housing election judges in the provincial capital of al-Arish in Egypt's North Sinai. At least seven people are killed and 12 others injured, including two judges. Islamic State's Wilayat Sinai branch claims responsibility.";"Islamic State";"Sinai Insurgency";"November";"2015"
24;"Vehicular assault";"0";"4 (+1)";"Kfar Tapuach, West Bank";"Palestinian assailent rammed four patrolling Israeli soldiers in Tapuah Junction, 100 meters south to Kfar Tapuah in the West Bank. The attacker was shot and wounded by other forces in the area.[40]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
25;"Melee attack";"0 (+1)";"1";"South Hebron Hills, West Bank";"The incident occurred near the Al-Fawwar refugee camp. A Palestinian man came out of his car armed with a knife and stabbed an Israeli soldier. The soldier, in his 20s, was seriously hurt. The assailant was shot by Israeli security forces and later succumbed to his wounds.[41]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
25;"Raid, Arson";"18";"10";"Wogom, Niger";"Boko Haram militants coming from Nigeria, raided Wogom village in southeastern Niger, killing 18, wounding 10 and burning almost 100 houses.[42]";"Boko Haram";"Islamist insurgency in West Africa";"November";"2015"
26;"Raid";"1";"3";"Bogra, Bangladesh";"Three millitants stormed a Shia mosque in a town in Bogra District, indiscriminately shot prayers, killed a cleric and wounded another three. Islamic State claimed responsibility for the attack.[43]";"Islamic State";"Internal conflict in Bangladesh";"November";"2015"
26;"Shooting";"0";"0";"Belfast, Northern Ireland";"Gunmen opaned fire on a police car in Andersonstown area of Belfast. No one killed are injured in the incident. The New IRA claimed responsibility for the attack.[44][45]";"New Irish Republican Army";"Dissident Irish Republican campaign";"November";"2015"
27;"Vehicular assault";"0 (+1)";"2";"West Bank";"A Palestinian driver attempted to ram over two Israeli soldiers who were standing in a bus stop near Maale Adumim wounding them both. He then exited the vehicle with a knife but was shot dead by locals.[46]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
27;"Vehicular assault";"0 (+1)";"5";"Beit Ummar, West Bank";"A Palestinian driver rammed his vehicle on five stationed Israeli soldiers in Beit Ummar. Among the wounded was an IDF brigade operations officer. The attacker was shot dead by other forces in the scene. Following the attack, locals from the Beit Ummar refugee camp clashed with Israeli soldiers, throwing stones and petrol bombs at them.[46]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
27;"Suicide bombing";"21+ (+1)";"unknown";"Dakasoye, Nigeria";"21 people are killed after a suicide bomber blew himself up in the crowds at a Shia Muslim procession near the north Nigerian city of Kano.[47]Boko Haram claimed responsibility for the attack.[48]";"Boko Haram (suspected)";"Boko Haram insurgency";"November";"2015"
27;"Shooting Hostage-taking";"3";"9";"Colorado Springs, Colorado, United States";"Colorado Springs Planned Parenthood shooting: A shooting and five-hour standoff with police occurred at a Planned Parenthood clinic in Colorado Springs, Colorado. A police officer and two civilians were killed. Five officers and four civilians were injured. The suspected shooter, identified as Robert Lewis Dear, was captured alive after police convinced him to surrender. His motives appear to be political (specifically anti-abortion) in nature.[49][50][51]";"Robert Lewis Dear
(lone wolf)";"";"November";"2015"
28;"Shooting";"4";"0";"Giza, Egypt";"Gunmen killed four security personnel in an attack at a police checkpoint in Saqqara, near some of Egypt's historic pyramid sites, the Interior Ministry and three security sources said on Saturday.
One security source said the two attackers were riding a motor bike when they opened fire using machine guns at a police checkpoint in Saqqara, 22 miles south of Cairo.[52]";"Islamic State";"Insurgency in Egypt";"November";"2015"
28;"Artillery";"3";"20";"Kidal, Mali";"Unknown militants fired rockets on a MINUSMA peacekeeping forces base in northern Mali, killing two Guinean peacekeepers and a contractor from Burkina Faso. Ansar Dine claimed responsibility for the attack.[53]";"Ansar Dine";"Insurgency in the Maghreb";"November";"2015"
28;"Suicide bombing";"7";"17";"Tuz Khormato, Iraq";"Suicide car bomb detonated on a police checkpoint near the entrance to a market in a predominant Shia town of Tuz Khormato in northern Iraq. Seven were killed, among the dead four policemen and 17 were wounded.[54]";"Islamic State";"Iraq Civil War";"November";"2015"
29;"Melee attack";"0 (+1)";"1";"East Jerusalem";"A Palestinian man identified as Bassm Salah approached two patrolling policemen near Damascus Gate, stabbed one in the neck and was shot dead by other policemen.[55]";"Bassm Salah (Palestinian lone wolf)";"Israeli–Palestinian conflict";"November";"2015"
29;"Melee attack";"0";"1";"Jerusalem, Israel";"A Palestinian man stabbed a woman in a bus stop, fled the scene and later caught by police.[55]";"Palestinian lone wolf";"Israeli–Palestinian conflict";"November";"2015"
30;"Suicide bombing";"9";"21";"Baghdad, Iraq";"A suicide bomber detonated his explosives at a checkpoint along a route used by Shiite pilgrims in the northern Baghdad neighborhood of al-Shaab. killing nine people and wounding another 21, four soldiers who were guarding the route were among the dead. The victims took part in an annual Arba'een. The attack was attributed to Islamic State.[56]";"Islamic State";"Iraqi Civil War";"November";"2015"
